category,paperid,date,num_authors,title
bioinformatics,240267,2018/01/31,6,Deep learning using EEG spectrograms for prognosis in idiopathic rapid eye movement behavior disorder (RBD)
bioinformatics,134650,2017/05/05,2,How To Normalize Metatranscriptomic Count Data For Differential Expression Analysis
bioinformatics,134510,2017/05/05,3,Simulating The Dynamics Of Targeted Capture Sequencing With CapSim
bioinformatics,087445,2017/05/05,13,Efficient repositioning of approved drugs as anti-HIV agents using Anti-HIV-Predictor
bioinformatics,134296,2017/05/05,1,MotifMark: Finding Regulatory Motifs in DNA Sequences
bioinformatics,134411,2017/05/05,5,CircMarker: A Fast and Accurate Algorithm for Circular RNA Detection
bioinformatics,134023,2017/05/05,4,taxMaps - Ultra-comprehensive and highly accurate taxonomic classification of short-read data in reasonable time
bioinformatics,133579,2017/05/04,2,In-Silico Read Normalization Using Set Multi-Cover Optimization
bioinformatics,134155,2017/05/04,4,Real-Time Demultiplexing Nanopore Barcoded Sequencing Data With npBarcode
bioinformatics,103952,2017/05/04,1,A tandem simulation framework for predicting mapping quality
bioinformatics,134130,2017/05/04,8,Impact Of Sequencing Depth And Read Length On Single Cell RNA Sequencing Data: Lessons From T Cells
bioinformatics,175505,2017/08/14,8,Revealing unidentified heterogeneity in different epithelial cancers using heterocellular subtype classification
bioinformatics,175927,2017/08/14,6,scPipe: a flexible data preprocessing pipeline for single-cell RNA-sequencing data
bioinformatics,070730,2017/08/13,22,Genetic correlations among neuro-behavioral and immune-related phenotypes based on genome-wide association data
bioinformatics,146100,2017/08/12,3,Evaluation of in silico algorithms for use with ACMG/AMP clinical variant interpretation guidelines
bioinformatics,174516,2017/08/11,8,Computational pipeline for the PGV-001 neoantigen vaccine trial
bioinformatics,174862,2017/08/11,2,Simulation of cancer cell line pharmacogenomics data to optimise experimental design and analysis strategy
bioinformatics,173708,2017/08/11,2,Fast P(RMNE): Fast Forensic DNA Probability of Random Man Not Excluded Calculation
bioinformatics,173666,2017/08/11,1,FastID: Extremely Fast Forensic DNA Comparisons
bioinformatics,122366,2017/08/11,6,Personal Cancer Genome Reporter: Variant Interpretation Report For Precision Oncology
bioinformatics,085936,2017/08/11,4,Population Genotype Calling from Low-coverage Sequencing Data
bioinformatics,110809,2017/02/22,4,Comparative insights to the transportome of Nosema: a genus of parasitic microsporidians
bioinformatics,110387,2017/02/21,8,GRIDSS: sensitive and specific genomic rearrangement detection using positional de Bruijn graph assembly
bioinformatics,110262,2017/02/21,5,SAVE: A secure cloud-based pipeline for CRISPR pooled screen deconvolution
bioinformatics,110346,2017/02/21,4,chromVAR: Inferring transcription factor variation from single-cell epigenomic data
bioinformatics,110213,2017/02/21,1,IcyTree: Rapid browser-based visualization for phylogenetic trees and networks
bioinformatics,094581,2017/02/21,3,"Mass spectrometrists should search for all peptides, but assess only the ones they care about"
bioinformatics,110130,2017/02/20,4,Similarity identification in gene expression patterns as a new approach in phenotype classification
bioinformatics,110171,2017/02/20,6,"Genome-wide regulatory model from MPRA data predicts functional regions, eQTLs, and GWAS hits"
bioinformatics,110148,2017/02/20,6,Evolinc: a comparative transcriptomics and genomics pipeline for quickly identifying sequence conserved lincRNAs for functional analysis.
bioinformatics,110023,2017/02/20,4,FUMA: Functional mapping and annotation of genetic associations
bioinformatics,021527,2015/06/26,4,SSCM: A method to analyze and predict the pathogenicity of sequence variants
bioinformatics,012823,2015/06/22,3,"Shrinkage of dispersion parameters in the binomial family, with application to differential exon skipping"
bioinformatics,021238,2015/06/19,3,TESS: Bayesian inference of lineage diversification rates from (incompletely sampled) molecular phylogenies in R
bioinformatics,021261,2015/06/19,3,Inference under a Wright-Fisher model using an accurate beta approximation
bioinformatics,020636,2015/06/18,5,Hi-Cpipe: a pipeline for high-throughput chromosome capture
bioinformatics,021105,2015/06/18,5,PaxtoolsR: Pathway Analysis in R Using Pathway Commons
bioinformatics,021063,2015/06/17,5,Biographika: rich interactive data visualizations on the web for the research community
bioinformatics,020990,2015/06/16,4,Sequence evidence for common ancestry of eukaryotic endomembrane coatomers
bioinformatics,005264,2015/06/15,3,Automation and Evaluation of the SOWH Test with SOWHAT
bioinformatics,020859,2015/06/15,3,Automated Contamination Detection in Single-Cell Sequencing
bioinformatics,221556,2017/11/17,5,TKSA-MC: A Web Server for rational mutation through the optimization of protein charge interactions
bioinformatics,221309,2017/11/17,2,Clust: automatic extraction of optimal co-expressed gene clusters from gene expression data
bioinformatics,221663,2017/11/17,4,CapsidMesh: atomic-detail structured mesh representation of icosahedral viral capsids for the study of their physical properties
bioinformatics,221499,2017/11/17,5,Simple statistical identification and removal of contaminant sequences in marker-gene and metagenomics data
bioinformatics,221341,2017/11/17,6,CRISPys: Optimal sgRNA design for editing multiple members of a gene family using the CRISPR system
bioinformatics,113498,2017/11/17,3,SV2: Accurate Structural Variation  Genotyping and De Novo Mutation Detection
bioinformatics,183988,2017/11/17,9,Temporal epigenomic profiling identifies AHR as dynamic super-enhancer controlled regulator of mesenchymal multipotency
bioinformatics,221127,2017/11/17,1,glactools: a command-line toolset for the management of genotype likelihoods and allele counts
bioinformatics,220806,2017/11/17,7,Newly identified relatives of botulinum neurotoxins shed light on their molecular evolution
bioinformatics,220863,2017/11/17,4,Efficient online-group-screening designs for agent identification
bioinformatics,022277,2015/07/08,2,HTS-IBIS: fast and accurate inference of binding site motifs from HT-SELEX data
bioinformatics,021915,2015/07/08,4,SPARTA: Simple Program for Automated reference-based bacterial RNA-seq Transcriptome Analysis
bioinformatics,021725,2015/07/06,3,Chromatin interactions correlate with local transcriptional activity in Saccharomyces cerevisiae
bioinformatics,017392,2015/07/04,4,GERV: A Statistical Method for Generative Evaluation of Regulatory Variants for Transcription Factor Binding
bioinformatics,021022,2015/07/02,9,EVfold.org: Evolutionary Couplings and Protein 3D Structure Prediction
bioinformatics,011833,2015/07/01,4,SubClonal Hierarchy Inference from Somatic Mutations: automatic reconstruction of cancer evolutionary trees from multi-region next generation sequencing
bioinformatics,021733,2015/06/30,2,Clustering of mRNA-Seq data for detection of alternative splicing patterns
bioinformatics,021626,2015/06/27,5,TransRate: reference free quality assessment of de-novo transcriptome assemblies
bioinformatics,021576,2015/06/26,1,Modeling small RNA competition in C. elegans
bioinformatics,021568,2015/06/26,4,In Silico Predictive Modeling of CRISPR/Cas9 guide efficiency
bioinformatics,089391,2017/12/20,13,"INFERENCE OF CELL TYPE COMPOSITION FROM HUMAN BRAIN TRANSCRIPTOMIC DATASETS ILLUMINATES THE EFFECTS OF AGE, MANNER OF DEATH, DISSECTION, AND PSYCHIATRIC DIAGNOSIS"
bioinformatics,236760,2017/12/20,1,Siccuracy: An R-package for executing genotype imputation strategy simulations with AlphaImpute
bioinformatics,235820,2017/12/20,6,bioSyntax: Syntax Highlighting For Computational Biology
bioinformatics,236851,2017/12/20,4,Real-value and confidence prediction of protein backbone dihedral angles through a hybrid method of clustering and deep learning
bioinformatics,236711,2017/12/20,4,Metannot: A succinct data structure for compression of colors in dynamic de Bruijn graphs
bioinformatics,236893,2017/12/20,4,Clustering of Circular Consensus Sequences: Accurate Error Correction and Assembly of Single Molecule Real-Time Reads from Multiplexed Amplicon Libraries
bioinformatics,236216,2017/12/19,3,Conservation of separase N-terminal domain
bioinformatics,237065,2017/12/19,13,Exploring Single-Cell Data with Multitasking Deep Neural Networks
bioinformatics,235812,2017/12/19,2,Topology independent structural matching discovers novel templates for protein interfaces
bioinformatics,236844,2017/12/19,6,ProteomeGenerator: A framework for comprehensive proteomics based on de novo transcriptome assembly and high-accuracy peptide mass spectral matching
bioinformatics,211698,2017/11/13,4,CODEX2: full-spectrum copy number variation detection by high-throughput DNA sequencing
bioinformatics,203729,2017/11/13,9,sigQC: A procedural approach for standardising the evaluation of gene signatures
bioinformatics,218347,2017/11/13,6,AQMM: Enabling Absolute Quantification of Metagenome and Metatranscriptome
bioinformatics,219030,2017/11/13,2,Protein structures as shapes: Analysing protein structure variation using geometric morphometrics
bioinformatics,219014,2017/11/13,9,Similarity corpus on microbial transcriptional regulation
bioinformatics,218511,2017/11/13,3,BayCount: A Bayesian Decomposition Method for Inferring Tumor Heterogeneity using RNA-Seq Counts
bioinformatics,218586,2017/11/13,7,Clinker: visualising fusion genes detected in RNA-seq data
bioinformatics,217778,2017/11/13,2,TRUmiCount: Correctly counting absolute numbers of molecules using unique molecular identifiers
bioinformatics,209833,2017/11/13,15,"PRS-on-Spark: a novel, efficient and flexible approach for generating polygenic risk scores"
bioinformatics,218008,2017/11/13,1,Quadratic Programming Data Descriptors for Abnormal Beat Detection in ECG Recordings
bioinformatics,016352,2015/03/10,2,Metassembler: Merging and optimizing de novo genome assemblies
bioinformatics,016345,2015/03/10,7,ISMapper: Identifying insertion sequences in bacterial genomes from short read sequence data
bioinformatics,016246,2015/03/10,3,Revisiting the Structure/Function Relationships of H/ACA(-like) RNAs: A Unified Model for Euryarchaea and Crenarchaea
bioinformatics,016196,2015/03/07,7,Differential expression analysis of RNA sequencing data by incorporating non-exonic mapped reads
bioinformatics,011346,2015/03/06,8,Interactive analysis and quality assessment of single-cell copy-number variations
bioinformatics,016089,2015/03/05,2,Similarity Estimation Between DNA Sequences Based on Local Pattern Histograms of Binary Images
bioinformatics,015859,2015/03/04,34,Modeling Linkage Disequilibrium Increases Accuracy of Polygenic Risk Scores
bioinformatics,015867,2015/03/03,3,BamHash: a checksum program for verifying the integrity of sequence data
bioinformatics,008763,2015/02/26,5,Leveraging transcript quantification for fast computation of alternative splicing profiles
bioinformatics,015669,2015/02/24,3,Quality assessment for different haplotyping methods and GWAS sensitivity to phasing errors
